TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
AA2FB3A004DE624F,B71B039D794DF5A0,receiveBlock,3317822011191899,3317823851031549,10.107.100.66,datanode006,Datanode,Success: received a block
AA2FB3A004DE624F,E7E5457835FFF72B,writeBlock,3317822002647737,3317823851203380,10.107.100.66,datanode006,Datanode,Success:
AA2FB3A004DE624F,773D4E5E8293E340,receiveBlock,1542465043670716,1542466886896627,10.107.100.78,datanode018,Datanode,Success: received a block
AA2FB3A004DE624F,2441567C2F84DE2B,writeBlock,1542465027747259,1542466887121403,10.107.100.78,datanode018,Datanode,Success:
AA2FB3A004DE624F,FF031FFFC5DF30F1,receiveBlock,3353351410483782,3353353256503060,10.107.100.69,datanode009,Datanode,Success: received a block
AA2FB3A004DE624F,EC31583208E0C873,writeBlock,3353351389360551,3353353256794067,10.107.100.69,datanode009,Datanode,Success:
AA2FB3A004DE624F,62CF6AEB3F89FBF7,complete,3354013469996583,3354013471785805,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
AA2FB3A004DE624F,7F817EF946B060E0,RPC:complete,3348347412283942,3348347414780027,10.107.100.125,client014,RPC Client,Success: return(OW[class=boolean,value=true])
AA2FB3A004DE624F,013FB7745CA653AB,fs -copyFromLocal,3348334984503762,3348347414946005,10.107.100.125,client014,User,A user task
FE67AC3F20D50BDE,D98DEECB45CE1EF1,getFileInfo,3354038782281916,3354038782986008,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,RPC:getFileInfo,1541792912943039,1541792915516837,10.107.100.115,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
FE67AC3F20D50BDE,044278EC73F99022,create,3354038797071529,3354038798917205,10.107.100.57,namenode,Namenode,Success: return(OW[class=void,value=null])
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,RPC:create,1541792927570381,1541792930489382,10.107.100.115,client004,RPC Client,Success: return(OW[class=void,value=null])
FE67AC3F20D50BDE,F2B32957F3CFD2A0,addBlock,3354038803151190,3354038803489582,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@1d63530a])
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,RPC:addBlock,1541792933929801,1541792937500197,10.107.100.115,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@6bf4d990])
FE67AC3F20D50BDE,5C3277CDC4653877,OP: new BlockReceiver,162907800607655,162907801212059,10.107.100.82,datanode022,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,84933BB78CD02AF3,OP: connect next Datanode,161707842172661,161707850095902,10.107.100.86,datanode026,Datanode,Success: connected to 10.107.100.82:50010
FE67AC3F20D50BDE,84933BB78CD02AF3,OP: new BlockReceiver,161707841155073,161707850372600,10.107.100.86,datanode026,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,26C896C5CF8DF83E,OP: connect next Datanode,1542053783541332,1542053801024483,10.107.100.103,datanode043,Datanode,Success: connected to 10.107.100.86:50010
FE67AC3F20D50BDE,26C896C5CF8DF83E,OP: new BlockReceiver,1542053782906746,1542053801158447,10.107.100.103,datanode043,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,createBlockOutputStream,1541792937591135,1541793001585285,10.107.100.115,client004,DFSClient,Success: connected to 10.107.100.103:50010
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,nextBlockOutputStream,1541792933786433,1541793001784193,10.107.100.115,client004,DFSClient,Success: create blockOutputStream for next block=blk_-4010533341750982250_1473 of /user/hadoop/localFile_11_blocks_client004_1219110940
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,OP: send block,1541793003113558,1541793890972070,10.107.100.115,client004,DFSClient,Success: sent blk_-4010533341750982250_1473
FE67AC3F20D50BDE,4CEDFB423847345E,receiveBlock,162907808642762,162908708855028,10.107.100.82,datanode022,Datanode,Success: received a block
FE67AC3F20D50BDE,5C3277CDC4653877,writeBlock,162907800595231,162908708983856,10.107.100.82,datanode022,Datanode,Success:
FE67AC3F20D50BDE,57C5B5F6D409017C,receiveBlock,161707854625417,161708760352153,10.107.100.86,datanode026,Datanode,Success: received a block
FE67AC3F20D50BDE,84933BB78CD02AF3,writeBlock,161707840311108,161708760761561,10.107.100.86,datanode026,Datanode,Success:
FE67AC3F20D50BDE,226FBEDA5B542AEC,receiveBlock,1542053803354775,1542054711390397,10.107.100.103,datanode043,Datanode,Success: received a block
FE67AC3F20D50BDE,26C896C5CF8DF83E,writeBlock,1542053782894899,1542054711589383,10.107.100.103,datanode043,Datanode,Success:
FE67AC3F20D50BDE,E7A5E16ABB45E75F,addBlock,3354039781566984,3354039781852445,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@63e0c498])
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,RPC:addBlock,1541793912242927,1541793913933832,10.107.100.115,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@43b34d17])
FE67AC3F20D50BDE,69CFBC7687212FD8,OP: new BlockReceiver,1058321949249829,1058321949788045,10.107.100.98,datanode038,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,660EE8D9ABDB16BD,OP: connect next Datanode,161492924281706,161492930496083,10.107.100.93,datanode033,Datanode,Success: connected to 10.107.100.98:50010
FE67AC3F20D50BDE,660EE8D9ABDB16BD,OP: new BlockReceiver,161492923519951,161492930772251,10.107.100.93,datanode033,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,529C8A2FD8C1A69E,OP: connect next Datanode,1542509974689586,1542509988566127,10.107.100.72,datanode012,Datanode,Success: connected to 10.107.100.93:50010
FE67AC3F20D50BDE,529C8A2FD8C1A69E,OP: new BlockReceiver,1542509974109595,1542509988677801,10.107.100.72,datanode012,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,createBlockOutputStream,1541793914001221,1541793934887223,10.107.100.115,client004,DFSClient,Success: connected to 10.107.100.72:50010
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,nextBlockOutputStream,1541793912042903,1541793935028850,10.107.100.115,client004,DFSClient,Success: create blockOutputStream for next block=blk_-896831734791547937_1473 of /user/hadoop/localFile_11_blocks_client004_1219110940
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,OP: send block,1541793935409498,1541795043166681,10.107.100.115,client004,DFSClient,Success: sent blk_-896831734791547937_1473
FE67AC3F20D50BDE,9DE2127D48F024CB,receiveBlock,1058321955161217,1058323069480328,10.107.100.98,datanode038,Datanode,Success: received a block
FE67AC3F20D50BDE,69CFBC7687212FD8,writeBlock,1058321949237912,1058323069660054,10.107.100.98,datanode038,Datanode,Success:
FE67AC3F20D50BDE,27E5C13D31C4E6B8,receiveBlock,161492933798575,161494053960055,10.107.100.93,datanode033,Datanode,Success: received a block
FE67AC3F20D50BDE,660EE8D9ABDB16BD,writeBlock,161492923507567,161494054505607,10.107.100.93,datanode033,Datanode,Success:
FE67AC3F20D50BDE,BE2CE88989C5783B,receiveBlock,1542509990206561,1542511112888847,10.107.100.72,datanode012,Datanode,Success: received a block
FE67AC3F20D50BDE,529C8A2FD8C1A69E,writeBlock,1542509974083706,1542511113083769,10.107.100.72,datanode012,Datanode,Success:
FE67AC3F20D50BDE,A86A39821558AA5E,addBlock,3354040928985761,3354040929298342,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@398b0a62])
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,RPC:addBlock,1541795059428986,1541795061240047,10.107.100.115,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@3ed4b480])
FE67AC3F20D50BDE,D0B5AF829568C68F,OP: new BlockReceiver,161709933087422,161709934122506,10.107.100.86,datanode026,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,F91F89E54B5F469D,OP: connect next Datanode,160290182522139,160290192786833,10.107.100.75,datanode015,Datanode,Success: connected to 10.107.100.86:50010
FE67AC3F20D50BDE,F91F89E54B5F469D,OP: new BlockReceiver,160290181383578,160290193106403,10.107.100.75,datanode015,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,580E24E9C4E3F67C,OP: connect next Datanode,1547399096780508,1547399115454653,10.107.100.89,datanode029,Datanode,Success: connected to 10.107.100.75:50010
FE67AC3F20D50BDE,580E24E9C4E3F67C,OP: new BlockReceiver,1547399096158644,1547399115586429,10.107.100.89,datanode029,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,createBlockOutputStream,1541795061323404,1541795086041966,10.107.100.115,client004,DFSClient,Success: connected to 10.107.100.89:50010
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,nextBlockOutputStream,1541795059244718,1541795086174971,10.107.100.115,client004,DFSClient,Success: create blockOutputStream for next block=blk_-841055158020799509_1473 of /user/hadoop/localFile_11_blocks_client004_1219110940
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,OP: send block,1541795086488644,1541796391052101,10.107.100.115,client004,DFSClient,Success: sent blk_-841055158020799509_1473
FE67AC3F20D50BDE,A37E0A1DB2A439EF,receiveBlock,161709941596044,161711249661518,10.107.100.86,datanode026,Datanode,Success: received a block
FE67AC3F20D50BDE,D0B5AF829568C68F,writeBlock,161709933063113,161711249835712,10.107.100.86,datanode026,Datanode,Success:
FE67AC3F20D50BDE,B98A49F8D84691A9,receiveBlock,160290196800750,160291510026098,10.107.100.75,datanode015,Datanode,Success: received a block
FE67AC3F20D50BDE,F91F89E54B5F469D,writeBlock,160290181359972,160291510410202,10.107.100.75,datanode015,Datanode,Success:
FE67AC3F20D50BDE,AAEE2D205B026C7C,receiveBlock,1547399116884501,1547400433574818,10.107.100.89,datanode029,Datanode,Success: received a block
FE67AC3F20D50BDE,580E24E9C4E3F67C,writeBlock,1547399096146448,1547400433819084,10.107.100.89,datanode029,Datanode,Success:
FE67AC3F20D50BDE,745116268A31D0C9,addBlock,3354042273816204,3354042274122470,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@5756c571])
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,RPC:addBlock,1541796404385172,1541796406068546,10.107.100.115,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@3412d9bc])
FE67AC3F20D50BDE,A4B7C9FBD5A3B9A4,OP: new BlockReceiver,1546039892811954,1546039893397149,10.107.100.90,datanode030,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,7FD32AD2D6C222F7,OP: connect next Datanode,161491936078659,161491943391507,10.107.100.85,datanode025,Datanode,Success: connected to 10.107.100.90:50010
FE67AC3F20D50BDE,7FD32AD2D6C222F7,OP: new BlockReceiver,161491935115549,161491943527694,10.107.100.85,datanode025,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,DA4255590BF614E6,OP: connect next Datanode,1058302099053279,1058302115575110,10.107.100.101,datanode041,Datanode,Success: connected to 10.107.100.85:50010
FE67AC3F20D50BDE,DA4255590BF614E6,OP: new BlockReceiver,1058302098498116,1058302115711472,10.107.100.101,datanode041,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,createBlockOutputStream,1541796406150952,1541796428601755,10.107.100.115,client004,DFSClient,Success: connected to 10.107.100.101:50010
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,nextBlockOutputStream,1541796404175804,1541796428687764,10.107.100.115,client004,DFSClient,Success: create blockOutputStream for next block=blk_2955233323437350154_1473 of /user/hadoop/localFile_11_blocks_client004_1219110940
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,OP: send block,1541796428906382,1541797551767575,10.107.100.115,client004,DFSClient,Success: sent blk_2955233323437350154_1473
FE67AC3F20D50BDE,CCC45B232178694B,receiveBlock,1546039898176505,1546041025220538,10.107.100.90,datanode030,Datanode,Success: received a block
FE67AC3F20D50BDE,A4B7C9FBD5A3B9A4,writeBlock,1546039892800131,1546041025366466,10.107.100.90,datanode030,Datanode,Success:
FE67AC3F20D50BDE,6E0435E44DDD6492,receiveBlock,161491946093590,161493078536345,10.107.100.85,datanode025,Datanode,Success: received a block
FE67AC3F20D50BDE,7FD32AD2D6C222F7,writeBlock,161491935091366,161493078923223,10.107.100.85,datanode025,Datanode,Success:
FE67AC3F20D50BDE,13851AECCC5A5B0A,receiveBlock,1058302116744278,1058303252371478,10.107.100.101,datanode041,Datanode,Success: received a block
FE67AC3F20D50BDE,DA4255590BF614E6,writeBlock,1058302098485961,1058303252587731,10.107.100.101,datanode041,Datanode,Success:
FE67AC3F20D50BDE,6E23B7A5C25FE81A,addBlock,3354043435077945,3354043435376310,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@1bcaa83])
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,RPC:addBlock,1541797565769001,1541797567293455,10.107.100.115,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@74961d1c])
FE67AC3F20D50BDE,10593EA9112159D8,OP: new BlockReceiver,993303515906177,993303517134591,10.107.100.32,datanode017,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,2D8E0349C827B518,OP: connect next Datanode,3307152526958866,3307152537243697,10.107.100.81,datanode021,Datanode,Success: connected to 10.107.100.32:50010
FE67AC3F20D50BDE,2D8E0349C827B518,OP: new BlockReceiver,3307152526429180,3307152537362104,10.107.100.81,datanode021,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,946A6083EE4C42D4,OP: connect next Datanode,1178207377154110,1178207393423256,10.107.100.34,datanode005,Datanode,Success: connected to 10.107.100.81:50010
FE67AC3F20D50BDE,946A6083EE4C42D4,OP: new BlockReceiver,1178207376501191,1178207393562673,10.107.100.34,datanode005,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,createBlockOutputStream,1541797567365677,1541797590022547,10.107.100.115,client004,DFSClient,Success: connected to 10.107.100.34:50010
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,nextBlockOutputStream,1541797565515844,1541797590114507,10.107.100.115,client004,DFSClient,Success: create blockOutputStream for next block=blk_7707376851078844840_1473 of /user/hadoop/localFile_11_blocks_client004_1219110940
6096FB40AF2509FF,2807DA43193C2E65,getFileInfo,3354043692735209,3354043693465179,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
6096FB40AF2509FF,D942495BEA3ACA40,RPC:getFileInfo,1547248261630747,1547248265560076,10.107.100.118,client007,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
6096FB40AF2509FF,2EB348BF69A96C9F,create,3354043709602883,3354043711459120,10.107.100.57,namenode,Namenode,Success: return(OW[class=void,value=null])
6096FB40AF2509FF,D942495BEA3ACA40,RPC:create,1547248278403664,1547248281782070,10.107.100.118,client007,RPC Client,Success: return(OW[class=void,value=null])
6096FB40AF2509FF,D5CEC78D8BE6FB1B,addBlock,3354043724480390,3354043724881663,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@5e5d0fb4])
6096FB40AF2509FF,D942495BEA3ACA40,RPC:addBlock,1547248292857186,1547248297623773,10.107.100.118,client007,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@75ebad4])
6096FB40AF2509FF,F4ABEDE2A582A953,OP: new BlockReceiver,1547688180844617,1547688181532187,10.107.100.88,datanode028,Datanode,Success: return OP_STATUS_SUCCESS
6096FB40AF2509FF,AB4E2D677D5E3193,OP: connect next Datanode,1542971059338560,1542971117642535,10.107.100.42,datanode020,Datanode,Success: connected to 10.107.100.88:50010
6096FB40AF2509FF,AB4E2D677D5E3193,OP: new BlockReceiver,1542971058739620,1542971117850335,10.107.100.42,datanode020,Datanode,Success: return OP_STATUS_SUCCESS
6096FB40AF2509FF,350088BB11182B2A,OP: connect next Datanode,74251073248502,74251139809182,10.107.100.65,datanode024,Datanode,Success: connected to 10.107.100.42:50010
6096FB40AF2509FF,350088BB11182B2A,OP: new BlockReceiver,74251071996065,74251140115269,10.107.100.65,datanode024,Datanode,Success: return OP_STATUS_SUCCESS
6096FB40AF2509FF,D942495BEA3ACA40,createBlockOutputStream,1547248297720578,1547248417126119,10.107.100.118,client007,DFSClient,Success: connected to 10.107.100.65:50010
6096FB40AF2509FF,D942495BEA3ACA40,nextBlockOutputStream,1547248292700726,1547248417428998,10.107.100.118,client007,DFSClient,Success: create blockOutputStream for next block=blk_-5818604223882365844_1474 of /user/hadoop/localFile_17_blocks_client007_284141657
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,OP: send block,1541797590347886,1541798549591292,10.107.100.115,client004,DFSClient,Success: sent blk_7707376851078844840_1473
FE67AC3F20D50BDE,7B8C32807153D48B,receiveBlock,993303521655667,993304486351730,10.107.100.32,datanode017,Datanode,Success: received a block
FE67AC3F20D50BDE,10593EA9112159D8,writeBlock,993303515881110,993304486536021,10.107.100.32,datanode017,Datanode,Success:
FE67AC3F20D50BDE,5CE8E2681769EEBE,receiveBlock,3307152539786358,3307153507450497,10.107.100.81,datanode021,Datanode,Success: received a block
FE67AC3F20D50BDE,2D8E0349C827B518,writeBlock,3307152526416588,3307153507605737,10.107.100.81,datanode021,Datanode,Success:
FE67AC3F20D50BDE,8A9420D8B6257DED,receiveBlock,1178207394594911,1178208366910749,10.107.100.34,datanode005,Datanode,Success: received a block
FE67AC3F20D50BDE,946A6083EE4C42D4,writeBlock,1178207376489767,1178208367114376,10.107.100.34,datanode005,Datanode,Success:
FE67AC3F20D50BDE,A2A356E2DA675784,addBlock,3354044433941627,3354044434243271,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@2fb222d2])
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,RPC:addBlock,1541798564241076,1541798566274727,10.107.100.115,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@48ada913])
FE67AC3F20D50BDE,CFB3BF6926593FC9,OP: new BlockReceiver,3354026949646943,3354026950274537,10.107.100.79,datanode019,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,CFBE7AB616637D01,OP: connect next Datanode,1058326594297731,1058326600087460,10.107.100.98,datanode038,Datanode,Success: connected to 10.107.100.79:50010
FE67AC3F20D50BDE,CFBE7AB616637D01,OP: new BlockReceiver,1058326593716238,1058326600257209,10.107.100.98,datanode038,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,10AFDCA82BE010C7,OP: connect next Datanode,3306558625182803,3306558635919120,10.107.100.70,datanode010,Datanode,Success: connected to 10.107.100.98:50010
FE67AC3F20D50BDE,10AFDCA82BE010C7,OP: new BlockReceiver,3306558624392646,3306558636083394,10.107.100.70,datanode010,Datanode,Success: return OP_STATUS_SUCCESS
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,createBlockOutputStream,1541798566347837,1541798585789677,10.107.100.115,client004,DFSClient,Success: connected to 10.107.100.70:50010
FE67AC3F20D50BDE,7E9A51CF2B3EF7BC,nextBlockOutputStream,1541798564041473,1541798585892883,10.107.100.115,client004,DFSClient,Success: create blockOutputStream for next block=blk_-2016245641859895481_1474 of /user/hadoop/localFile_11_blocks_client004_1219110940
4198C94A56A1872D,39ED16BCBB66CB4B,getFileInfo,3354045120876823,3354045121430758,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
4198C94A56A1872D,60FD4922237401E0,RPC:getFileInfo,77661132553054,77661136012139,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
4198C94A56A1872D,46C59BE29F99193E,create,3354045139158688,3354045141256221,10.107.100.57,namenode,Namenode,Success: return(OW[class=void,value=null])
4198C94A56A1872D,60FD4922237401E0,RPC:create,77661150668355,77661154074560,10.107.100.54,client005,RPC Client,Success: return(OW[class=void,value=null])
4198C94A56A1872D,6CBB3ED75F9C4BF8,addBlock,3354045154007609,3354045154375443,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@7535bca8])
4198C94A56A1872D,60FD4922237401E0,RPC:addBlock,77661165258574,77661172432257,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@17f7b44f])
4198C94A56A1872D,32238A7EA5AF50C4,OP: new BlockReceiver,1542504444858481,1542504445405267,10.107.100.76,datanode016,Datanode,Success: return OP_STATUS_SUCCESS
4198C94A56A1872D,1515A98157A313D9,OP: connect next Datanode,993305270416378,993305277895846,10.107.100.32,datanode017,Datanode,Success: connected to 10.107.100.76:50010
4198C94A56A1872D,1515A98157A313D9,OP: new BlockReceiver,993305269456927,993305278121122,10.107.100.32,datanode017,Datanode,Success: return OP_STATUS_SUCCESS
4198C94A56A1872D,A33E6A4AC9B38D1B,OP: connect next Datanode,1542498623740431,1542498638737447,10.107.100.78,datanode018,Datanode,Success: connected to 10.107.100.32:50010
4198C94A56A1872D,A33E6A4AC9B38D1B,OP: new BlockReceiver,1542498622982281,1542498638906122,10.107.100.78,datanode018,Datanode,Success: return OP_STATUS_SUCCESS
4198C94A56A1872D,60FD4922237401E0,createBlockOutputStream,77661172688237,77661232153149,10.107.100.54,client005,DFSClient,Success: connected to 10.107.100.78:50010
4198C94A56A1872D,60FD4922237401E0,nextBlockOutputStream,77661164864477,77661232748351,10.107.100.54,client005,DFSClient,Success: create blockOutputStream for next block=blk_-7218038326858759926_1475 of /user/hadoop/localFile_4_blocks_client005_182310275
6096FB40AF2509FF,D942495BEA3ACA40,OP: send block,1547248418928244,1547250882800709,10.107.100.118,client007,DFSClient,Success: sent blk_-5818604223882365844_1474
6096FB40AF2509FF,DA9040E3377A6EF8,receiveBlock,1547688194787135,1547690663922631,10.107.100.88,datanode028,Datanode,Success: received a block
6096FB40AF2509FF,F4ABEDE2A582A953,writeBlock,1547688180831973,1547690664067547,10.107.100.88,datanode028,Datanode,Success:
6096FB40AF2509FF,E876107FC88A93F4,receiveBlock,1542971127791717,1542973600857663,10.107.100.42,datanode020,Datanode,Success: received a block
6096FB40AF2509FF,AB4E2D677D5E3193,writeBlock,1542971058726505,1542973601098521,10.107.100.42,datanode020,Datanode,Success:
6096FB40AF2509FF,DEE43756FB4DD97F,receiveBlock,74251143944456,74253627926930,10.107.100.65,datanode024,Datanode,Success: received a block
6096FB40AF2509FF,350088BB11182B2A,writeBlock,74251071971175,74253628474350,10.107.100.65,datanode024,Datanode,Success:
6096FB40AF2509FF,A837DAA57F8109AD,addBlock,3354046339361172,3354046339727303,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@1af4f5b6])
6096FB40AF2509FF,D942495BEA3ACA40,RPC:addBlock,1547250908409773,1547250913508077,10.107.100.118,client007,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@77231a68])
6096FB40AF2509FF,4FAB14EDD857E953,OP: new BlockReceiver,161715349823066,161715350904623,10.107.100.86,datanode026,Datanode,Success: return OP_STATUS_SUCCESS
6096FB40AF2509FF,9D66FBC86E49915C,OP: connect next Datanode,3834592173270221,3834592182212595,10.107.100.100,datanode040,Datanode,Success: connected to 10.107.100.86:50010
6096FB40AF2509FF,9D66FBC86E49915C,OP: new BlockReceiver,3834592172657197,3834592182435374,10.107.100.100,datanode040,Datanode,Success: return OP_STATUS_SUCCESS
6096FB40AF2509FF,837A15FCF9AA54F0,OP: connect next Datanode,1058323235978195,1058323253042125,10.107.100.106,datanode046,Datanode,Success: connected to 10.107.100.100:50010
6096FB40AF2509FF,837A15FCF9AA54F0,OP: new BlockReceiver,1058323235398774,1058323253149159,10.107.100.106,datanode046,Datanode,Success: return OP_STATUS_SUCCESS
6096FB40AF2509FF,D942495BEA3ACA40,createBlockOutputStream,1547250913597114,1547250942469225,10.107.100.118,client007,DFSClient,Success: connected to 10.107.100.106:50010
6096FB40AF2509FF,D942495BEA3ACA40,nextBlockOutputStream,1547250908211321,1547250942608140,10.107.100.118,client007,DFSClient,Success: create blockOutputStream for next block=blk_8763048414633678464_1475 of /user/hadoop/localFile_17_blocks_client007_284141657
4198C94A56A1872D,60FD4922237401E0,OP: send block,77661235281065,77663161473269,10.107.100.54,client005,DFSClient,Success: sent blk_-7218038326858759926_1475
4198C94A56A1872D,EA5D835AD1A4C4E1,receiveBlock,1542504458949888,1542506384129564,10.107.100.76,datanode016,Datanode,Success: received a block
4198C94A56A1872D,32238A7EA5AF50C4,writeBlock,1542504444846030,1542506384289403,10.107.100.76,datanode016,Datanode,Success:
4198C94A56A1872D,FD17DD763C5F6E2E,receiveBlock,993305285926418,993307218899771,10.107.100.32,datanode017,Datanode,Success: received a block
4198C94A56A1872D,1515A98157A313D9,writeBlock,993305269432134,993307219294808,10.107.100.32,datanode017,Datanode,Success:
4198C94A56A1872D,870F4EEFB1F7C07F,receiveBlock,1542498643586483,1542500581310673,10.107.100.78,datanode018,Datanode,Success: received a block
4198C94A56A1872D,A33E6A4AC9B38D1B,writeBlock,1542498622960939,1542500581522476,10.107.100.78,datanode018,Datanode,Success:
4198C94A56A1872D,B4FF016C84DDD088,addBlock,3354047168803384,3354047169115697,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@482f8d8d])
4198C94A56A1872D,60FD4922237401E0,RPC:addBlock,77663180175138,77663185902157,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@7d256e50])
4198C94A56A1872D,A3110A247662C83F,OP: new BlockReceiver,3352188583341339,3352188583897472,10.107.100.105,datanode045,Datanode,Success: return OP_STATUS_SUCCESS
